"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité"
"https://www.oppy.ai/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/agent-ia-vocal","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/relation-clients","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/marketing/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/sms-email","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/contact/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-message","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/notre-plateforme","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/rcs/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/contact","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/gestion-des-cookies/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/qui-sommes-nous","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-cas-usage","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/retention-et-paiement","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/videobot","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/acquisition","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/module-rendez-vous","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/relation-clients/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/blog","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/signature-vocale","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/retention-et-paiement/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/touch-and-pay","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/mentions-legales/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/contactez-nous","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/mentions-legales/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/retention-et-paiement/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/politique-de-confidentialite/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/mentions-legales/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/politique-de-confidentialite/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/touch-and-pay/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/signature-vocale/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/relation-clients/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/blog/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/quality-monitoring/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/module-rendez-vous/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/acquisition/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/rcs-cas-usage/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/videobot/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/qui-sommes-nous/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/agent-ia-vocal/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/marketing-conversationnel/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/allmysms/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/sms-email/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/contactez-nous/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/gestion-des-cookies/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/videobot","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-message/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/notre-plateforme/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/rcs-acquisition/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/rcs-cas-usage","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/relation-clients","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/sms-email","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/qui-sommes-nous","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/blog","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/notre-plateforme","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/politique-de-confidentialite/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/agent-ia-vocal","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/module-rendez-vous","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/acquisition","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/contactez-nous","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/touch-and-pay","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/rcs-message","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/retention-et-paiement","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/mentions-legales/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/signature-vocale","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/touch-and-pay/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/gestion-des-cookies/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/signature-vocale/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2120.js?ver=1774195092","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-essai-gratuit","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2110.css?ver=1774195092","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2110.js?ver=1774195092","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/category/categorie-marketing-relationnel/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/category/chatbot/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/author/anaelle-boulard2gmail-com/","text/html; charset=UTF-8","200","OK","Non indexable","noindex"
"https://www.oppy.ai/ia-conversationnelle-retail/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/rendez-vous-ia/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/blog/page/4/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/category/categorie-experience-client/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/5000/uag-css-4589.css?ver=1774195093","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/category/fidelisation-client/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/exemple-message-marketing/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/category/categorie-joignabilite/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/rg/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/voice-commerce/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/drive-to-store/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/category/categorie-marketing-relationnel/categorie-rcs/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/chatbot-support-client/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/author/opportunity/","text/html; charset=UTF-8","200","OK","Non indexable","noindex"
"https://www.oppy.ai/dites-oui-et-cest-signe-apres-la-signature-electronique-la-signature-vocale-disrupte-lexperience-client/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/outils-fidelisation-client/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/blog/page/3/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/satisfaction-client/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/blog/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/kpi-service-client/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/category/concours/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/joignabilite/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/author/a-abdelrahmanoppycx-com/","text/html; charset=UTF-8","200","OK","Non indexable","noindex"
"https://www.oppy.ai/category/categorie-agent-ia-vocal/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/rcs-e-commerce/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/service-client-proactif/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/blog/page/2/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/category/telemarketing/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/cout-agent-ia-vocal/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/parcours-client-digital/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/quality-monitoring-definition/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/module-rendez-vous/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2108.css?ver=1774195094","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2108.js?ver=1774195094","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/acquisition/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-cas-usage/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-320.css?ver=1774195094","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/videobot/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/5000/uag-css-5175.css?ver=1774195094","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-320.js?ver=1774195094","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/qui-sommes-nous/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2118.css?ver=1774195094","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2118.js?ver=1774195094","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-339.js?ver=1774195095","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/agent-ia-vocal/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-339.css?ver=1774195095","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2060.js?ver=1774195095","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2060.css?ver=1774195095","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/marketing-conversationnel/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-vs-sms/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/agent-ia-vocal-taux-contact/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/allmysms/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-322.css?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-322.js?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/sms-email/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/category/categorie-acquisition/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2095.js?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2095.css?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-acquisition/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/notre-plateforme/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-vs-whatsapp/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/leviers-outbound-marketing/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-337.js?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-337.css?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-message/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-essai-gratuit/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-js-2065.js?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/2000/uag-css-2065.css?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-demo/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/contactez-nous/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-css-341.css?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/wp-content/uploads/uag-plugin/assets/0/uag-js-341.js?ver=1774195096","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/cas-d-usage-du-rcs/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/rcs-messaging-acquisition-client/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/leviers-marketing-relationnel-trafic-magasin/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/rendez-vous-ia/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://www.oppy.ai/ia-conversationnelle-retail/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/ia-conversationnelle/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/leviers-marketing-relationnel-trafic-magasin/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/anticiper-les-besoins-des-clients/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/communication-commerciale/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/author/anaelle-boulard2gmail-com/page/3/","text/html; charset=UTF-8","200","OK","Non indexable","noindex"
"https://www.oppy.ai/author/anaelle-boulard2gmail-com/page/2/","text/html; charset=UTF-8","200","OK","Non indexable","noindex"
"https://www.oppy.ai/category/chatbot/allmysms","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/author/anaelle-boulard2gmail-com/page/6/","text/html; charset=UTF-8","200","OK","Non indexable","noindex"
"https://www.oppy.ai/agent-vocal-ia/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/author/anaelle-boulard2gmail-com/allmysms","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/chatbot-e-commerce/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/category/categorie-marketing-relationnel/allmysms","text/html; charset=UTF-8","302","Found","Non indexable","Redirigé"
"https://www.oppy.ai/rcs-marketing/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/relation-client-omnicanale/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/category/categorie-marketing-relationnel/page/2/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/category/categorie-marketing-relationnel/page/3/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://www.oppy.ai/e-commerce-marketing-conversationnel/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://www.oppy.ai/communication-commerciale/","text/html; charset=UTF-8","200","OK","Indexable",""
"https://oppy.ai/marketing/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/contact/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/rcs/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/gestion-des-cookies/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/contact","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/signature-vocale/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/allmysms/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/touch-and-pay/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/rcs-message/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/retention-et-paiement/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/politique-de-confidentialite/allmysms","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé"
"https://oppy.ai/contactez-nous/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/acquisition/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/module-rendez-vous/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/agent-ia-vocal/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/blog/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/notre-plateforme/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/qui-sommes-nous/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/sms-email/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/relation-clients/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/rcs-cas-usage/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
"https://oppy.ai/videobot/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé"
