"Adresse","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Quasi-doublon le plus proche","Nombre de quasi-doublons","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Total des erreurs de langue","Erreurs d'orthographe","Erreurs de grammaire","Language","Hachage","Indexabilité","Statut d'indexabilité"
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-croatie/theme,28/pays,55/ville,/","1518","401","3,786","99,667","Très facile","","","","","","","","","","fr","527976c8e4b038cd79775cf3baecc6a7","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-hurghada/theme,28/pays,62/ville,867/","1813","509","3,562","100,000","Très facile","","","","","","","","","","fr","d0ab79f46e0b2efa0d517938c167259a","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-lisbonne/theme,28/pays,178/ville,991/","650","178","3,652","100,000","Très facile","","","","","","","","","","fr","61675834fb9cf83fd9838bda1a2fed9d","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-antalya/theme,28/pays,220/ville,497/","1768","502","3,522","100,000","Très facile","","","","","","","","","","fr","1404091927d129b19a318029c69045cc","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-mer-rouge/theme,28/pays,459/ville,/","1687","451","3,741","100,000","Très facile","","","","","","","","","","fr","446f21f890fa44cccd54ede3dd27ffd5","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-bangkok/theme,28/pays,215/ville,543/","1178","309","3,812","100,000","Très facile","","","","","","","","","","fr","dcd0a576c6fda5f1834581e683527015","Indexable",""
"https://www.promovacances.com/france/location-vacances-bretagne/","2828","576","4,910","88,832","Facile","","","","","","","","","","fr","b62aa6443d5f142cef0f51f106da71df","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-reunion/theme,28/pays,185/ville,/","979","274","3,573","100,000","Très facile","","","","","","","","","","fr","e7efc1b7b0a1c102d7130e1f61b9e367","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-qatar/theme,28/pays,179/ville,/","673","175","3,846","93,065","Très facile","","","","","","","","","","fr","6e15197df71b54c31fa885d4465058a8","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-albanie/theme,28/pays,3/ville,/","968","265","3,653","95,629","Très facile","","","","","","","","","","fr","39c164f9d18b531098209bd73bd253ae","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-antilles/theme,28/pays,10/ville,/","1667","460","3,624","100,000","Très facile","","","","","","","","","","fr","ecc44cca5688007d61600427e93bf01d","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-sicile-et-italie-du-sud/theme,28/pays,199/ville,/","1845","513","3,596","100,000","Très facile","","","","","","","","","","fr","98d8046fc70014d4efb4033020ffeecd","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-ile-de-kos/theme,28/pays,113/ville,/","779","224","3,478","100,000","Très facile","","","","","","","","","","fr","62dff6b32d0716c508f8c6deb1af2040","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-portugal/theme,28/pays,178/ville,/","1775","507","3,501","100,000","Très facile","","","","","","","","","","fr","e3d6058607b6eac593037d11bef6ed7c","Indexable",""
"https://www.promovacances.com/france/location-vacances-sud-ouest/","2240","541","4,140","86,156","Facile","","","","","","","","","","fr","375f5afe51cdb98e91314b0fa060c6f1","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-zanzibar/theme,28/pays,230/ville,/","1756","504","3,484","100,000","Très facile","","","","","","","","","","fr","794a7323bcbd54b578e59419c6d956f8","Indexable",""
"https://www.promovacances.com/vacances/vacances-en-famille/vacances-en-famille-abu-dhabi/theme,28/pays,260/ville,/","633","143","4,427","78,315","Assez facile","","","","","","","","","","fr","c8fb20c28df054d631b6e928ee297ac2","Indexable",""
"https://www.promovacances.com/circuit-italie/reflets-d-italie-entre-toscane-et-venetie-79020.html","2962","485","6,107","78,363","Assez facile","","","","","","","","","","fr","347f211c00f7f60b1375fb20301e37c0","Indexable",""
"https://www.promovacances.com/voyage/hotel-budoni/sardaigne-italie/","1825","533","3,424","99,754","Très facile","","","","","","","","","","fr","9b8b26a0b383b777f3481396d4d52a55","Indexable",""
"https://www.promovacances.com/hotel-baja-bianca-by-ovoyages/sardaigne-san-teodoro-81506.html","4163","680","6,122","76,231","Assez facile","","","","","","","","","","fr","250c633f3a56ad87423d5c3e8f516f95","Indexable",""
"https://www.promovacances.com/idees-vacances/partir/vacances-automne/","1357","250","5,428","60,617","Normal","","","","","","","","","","fr","626c632f915baa2516f686b3e4082dae","Indexable",""
"https://www.promovacances.com/vacances/voyage-derniere-minute/voyage-italie/theme,/pays,125/ville,/","2463","616","3,998","95,678","Très facile","","","","","","","","","","fr","8d76e3322eb325a77cfc92f63048496","Indexable",""
"https://www.promovacances.com/voyage/hotel-palerme/sicile-sicile-et-italie-du-sud-italie/","1795","542","3,312","99,785","Très facile","","","","","","","","","","fr","cbbba66677b1a4ea5e9d4b779e8cc9e","Indexable",""
"https://www.promovacances.com/circuit-italie/richesses-des-pouilles-73636.html","3361","524","6,414","74,847","Assez facile","","","","","","","","","","fr","d1d8cb88ee9eeed4ee81580b9e21fb2","Indexable",""
"https://www.promovacances.com/hotel-oclub-experience-cala-della-torre/sardaigne-la-caletta-81511.html","4818","783","6,153","75,937","Assez facile","","","","","","","","","","fr","d356e7210827c7bcbf192eec081c329a","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-sur-les-routes-des-lacs-italiens-en-liberte-arrivee-milan-79805.html","3987","621","6,420","81,429","Facile","","","","","","","","","","fr","c6541a6199eb94f334cf616cf91e793d","Indexable",""
"https://www.promovacances.com/circuit-italie/escapade-magique-a-rome-82021.html","2637","429","6,147","77,433","Assez facile","","","","","","","","","","fr","933e9579ce4fb212ae26b62c77909b83","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-3-nuits-82027.html","3292","523","6,294","78,866","Assez facile","","","","","","","","","","fr","8816c9b488912b2bc435a9d5db0c20cb","Indexable",""
"https://www.promovacances.com/hotel-coralia-baia-d-oro/sicile-et-italie-du-sud-licata-57540.html","4031","647","6,230","75,616","Assez facile","","","","","","","","","","fr","8a744423576ed591caaf9000a3b2949e","Indexable",""
"https://www.promovacances.com/circuit-italie/grand-voyage-en-italie-74195.html","2857","473","6,040","77,935","Assez facile","","","","","","","","","","fr","4ff78bf1f44a6a3f8b1beec2d1dc7ebd","Indexable",""
"https://www.promovacances.com/hotel-framissima-th-marina-di-pisticci-ex-ti-blu-village/italie-marina-di-pisticci-61348.html","6756","1039","6,502","78,532","Assez facile","","","","","","","","","","fr","9198ad4b33b77aa68a76de84e75552d8","Indexable",""
"https://www.promovacances.com/hotel-genio-rome/italie-rome-81272.html","2706","477","5,673","81,649","Facile","","","","","","","","","","fr","33203e0b18eaa1fedcdd4653ea62be4a","Indexable",""
"https://www.promovacances.com/voyage/hotel-catane/sicile-sicile-et-italie-du-sud-italie/","2209","599","3,688","96,394","Très facile","","","","","","","","","","fr","e85787c81d5be453039a7ba2a72da5ee","Indexable",""
"https://www.promovacances.com/circuit-italie/heritage-et-liberte-rome-et-florence-en-train-82029.html","2674","443","6,036","78,143","Assez facile","","","","","","","","","","fr","12a104eca43f20fec0d7d4b959cef267","Indexable",""
"https://www.promovacances.com/vacances/vacances-et-sejours/voyage-tout-inclus-italie/theme,7/pays,125/ville,/","3171","694","4,569","90,838","Très facile","","","","","","","","","","fr","20fa4bcba0eb6f236fb857d4cfbbc205","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-et-naples-en-train-82015.html","2566","426","6,023","79,426","Assez facile","","","","","","","","","","fr","b54a401b513c232e43a07347ed0ec47","Indexable",""
"https://www.promovacances.com/hotel-framissima-cala-regina/sicile-et-italie-du-sud-sciacca-80228.html","3614","610","5,925","83,051","Facile","","","","","","","","","","fr","41b5ef1b3354e59e2e401e780cfbe13e","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-naples-et-cote-amalfitaine/italie/","2323","603","3,852","99,970","Très facile","","","","","","","","","","fr","c1f5e65977dd1227b3fbfc55fc86925e","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-florence-et-venise-en-train-81695.html","2628","440","5,973","77,543","Assez facile","","","","","","","","","","fr","e40f2094f0023f4f8960ea8203b1b1f7","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-italie/theme,/pays,125/ville,/","2112","555","3,805","92,776","Très facile","","","","","","","","","","fr","9b636627984ee54a0888f2a2454f01e9","Indexable",""
"https://www.promovacances.com/circuit-italie/splendeurs-des-pouilles-80091.html","3203","514","6,232","75,446","Assez facile","","","","","","","","","","fr","553b8cf726c02e7dfaadab77cac4acda","Indexable",""
"https://www.promovacances.com/circuit-italie/escapade-baroque-a-rome-81698.html","2274","384","5,922","78,872","Assez facile","","","","","","","","","","fr","4d1cf462a9dbf464df6adbfa5a495e95","Indexable",""
"https://www.promovacances.com/hotel-jumbo-eloro/sicile-et-italie-du-sud-noto-61405.html","4566","727","6,281","79,285","Assez facile","","","","","","","","","","fr","ea37895e61bbfc054593cce35d0a89ba","Indexable",""
"https://www.promovacances.com/hotel-marina-seada-beach/italie-budoni-vp300386.html","2713","460","5,898","81,261","Facile","","","","","","","","","","fr","1823dc4ed50241cf4bc012aec2e20fdd","Indexable",""
"https://www.promovacances.com/hotel-framissima-acqua-di-venere/italie-paestum-63700.html","3828","637","6,009","81,659","Facile","","","","","","","","","","fr","635607ee53650a947eda173469c621cc","Indexable",""
"https://www.promovacances.com/guide-voyage/italie/pays,125/","444","102","4,353","80,852","Facile","","","","","","","","","","fr","7b7be1b73ce2555813e870706b0f9304","Indexable",""
"https://www.promovacances.com/voyage/hotel-castelsardo/sardaigne-italie/","1825","534","3,418","99,621","Très facile","","","","","","","","","","fr","51cc40b1aa55e16f2baed6374dbee156","Indexable",""
"https://www.promovacances.com/hotel-luxiclub-sol-nessebar-resort/bulgarie-burgas-65458.html","4231","741","5,710","83,207","Facile","","","","","","","","","","fr","42b33e9292aebb4a67c44c7ecfbb5455","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-italie-du-sud/sicile-et-italie-du-sud-italie/","2606","581","4,485","84,115","Facile","","","","","","","","","","fr","24ce62bdd32bab740db6ecd48683588d","Indexable",""
"https://www.promovacances.com/autotour-italie/balade-en-toscane-route-des-vins-en-5-nuits-82041.html","3659","581","6,298","77,924","Assez facile","","","","","","","","","","fr","7fbbf18f65643486252ed0a39b71704f","Indexable",""
"https://www.promovacances.com/hotel-marmara-les-magnolias/bulgarie-primorsko-81331.html","6088","957","6,362","81,329","Facile","","","","","","","","","","fr","5e84670d517f19cc8b1a9e7f9f5180d1","Indexable",""
"https://www.promovacances.com/circuit-italie/rome-magique-82066.html","2740","452","6,062","79,278","Assez facile","","","","","","","","","","fr","d94e46eca0635498e554a072ff37d9c6","Indexable",""
"https://www.promovacances.com/idees-vacances/mois/vacances-mai/","1554","255","6,094","69,449","Normal","","","","","","","","","","fr","d5658642102a524bf7fecb47d6dccbcb","Indexable",""
"https://www.promovacances.com/voyage/hotel-olbia/sardaigne-italie/","1825","533","3,424","99,846","Très facile","","","","","","","","","","fr","bcb9dbd085bbeecd838cd205400e3fd2","Indexable",""
"https://www.promovacances.com/circuit-italie/essentiel-des-pouilles-67734.html","3108","510","6,094","75,764","Assez facile","","","","","","","","","","fr","67687de4dbb32688b3cd36e6300b9548","Indexable",""
"https://www.promovacances.com/hotel-janna-e-sole-resort/italie-budoni-vp788519.html","3719","631","5,894","77,854","Assez facile","","","","","","","","","","fr","f206f38b2ae729659bce71e28adb09d4","Indexable",""
"https://www.promovacances.com/voyage/hotel-cagliari/sardaigne-italie/","1876","543","3,455","98,345","Très facile","","","","","","","","","","fr","ae9af4611f1a43d61bab3d7533b3b115","Indexable",""
"https://www.promovacances.com/autotour-italie/baie-de-naples-et-cote-de-cilento-81040.html","3619","584","6,197","78,823","Assez facile","","","","","","","","","","fr","68e8baeda54bc0af473e53bf627437eb","Indexable",""
"https://www.promovacances.com/circuit-italie/lacs-et-dolomites-joyaux-du-nord-de-l-italie-78978.html","3224","501","6,435","79,517","Assez facile","","","","","","","","","","fr","1f2d5ec1155ec3479c7439f2bf279dbc","Indexable",""
"https://www.promovacances.com/voyage-vacances-sejour/hotel-pouilles/italie-du-sud-sicile-et-italie-du-sud-italie/","2696","594","4,539","87,504","Facile","","","","","","","","","","fr","525b410a3acce4f9fb07082a376118b0","Indexable",""
"https://www.promovacances.com/voyage/hotel-santa-teresa-di-gallura/sardaigne-italie/","1728","479","3,608","93,458","Très facile","","","","","","","","","","fr","19f3ed57f8cd24bf74e3df884c2659f5","Indexable",""
"https://www.promovacances.com/circuit-italie/magique-italie-de-venise-a-rome-67614.html","3035","507","5,986","77,664","Assez facile","","","","","","","","","","fr","9d5479b33a0c799e48eea94b4af776ab","Indexable",""
"https://www.promovacances.com/vacances/week-end-pas-cher/sejour-week-end-italie/theme,/pays,125/ville,/","2683","673","3,987","98,576","Très facile","","","","","","","","","","fr","d1763a5adb9c4fb4202c68824c2d645c","Indexable",""
"https://www.promovacances.com/circuit-italie/decouverte-de-campanie-au-framissima-acqua-di-venere-76251.html","4569","742","6,158","78,842","Assez facile","","","","","","","","","","fr","fb60abd33fea80564ec8971127d58445","Indexable",""
"https://www.promovacances.com/circuit-algerie/d-alger-la-blanche-aux-oasis-du-sahara-maximum-16-participants-78274.html","3259","486","6,706","73,739","Assez facile","","","","","","","","","","fr","26d80d4de6019e240191c6735d71db0c","Indexable",""
"https://www.promovacances.com/billet-avion/vol-italie/pays,125/","2278","365","6,241","85,522","Facile","","","","","","","","","","fr","947be009746eaae34ba3def16447b149","Indexable",""
"https://www.promovacances.com/circuit-italie/mythique-cote-amalfitaine-73585.html","3194","511","6,250","79,127","Assez facile","","","","","","","","","","fr","96ed505f1b57b8d47004079dcd2c11b2","Indexable",""
"https://www.promovacances.com/hotel-hopps/sicile-et-italie-du-sud-mazara-del-vallo-59012.html","4460","702","6,353","79,708","Assez facile","","","","","","","","","","fr","8d6ae6f68810893d6950745e0f1dce6b","Indexable",""
"https://www.promovacances.com/hotel-baia-d-oro/sicile-et-italie-du-sud-catane-61185.html","4213","670","6,288","76,796","Assez facile","","","","","","","","","","fr","40e1dd117f495d0c95f5ff8b200f134d","Indexable",""
"https://www.promovacances.com/idees-vacances/partir/vacances-hiver/","2108","341","6,182","69,727","Normal","","","","","","","","","","fr","d27455b5bbcecde0960be6bc8a4f09d2","Indexable",""
"https://www.promovacances.com/hotel-framissima-kenzi-europa/maroc-agadir-72320.html","5789","967","5,987","78,382","Assez facile","","","","","","","","","","fr","26f8bb26e86b6d9df7ea664f89228f3","Indexable",""
"https://www.promovacances.com/circuit-maroc/cites-imperiales-et-magie-du-grand-sud-61456.html","4951","792","6,251","73,291","Assez facile","","","","","","","","","","fr","4a34e69d27ba3f99bc41eaf198205556","Indexable",""
"https://www.promovacances.com/circuit-italie/grande-boucle-italienne-74250.html","3253","528","6,161","78,896","Assez facile","","","","","","","","","","fr","7bbbab708e841eb89526dbbceebf31e5","Indexable",""
"https://www.promovacances.com/circuit-maroc/coralia-villes-imperiales-72199.html","4610","739","6,238","72,392","Assez facile","","","","","","","","","","fr","d56a71f34b66f110631efc4609e517b7","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-essaouira/maroc-balneaire-maroc/","2153","528","4,078","96,131","Très facile","","","","","","","","","","fr","b7b9352a68a329e8193f112308ed58d0","Indexable",""
"https://www.promovacances.com/vacances/week-end-pas-cher/sejour-week-end-maroc/theme,/pays,149/ville,/","2178","584","3,729","99,999","Très facile","","","","","","","","","","fr","d5cfc1cb063fa6cbf72471624b821a5","Indexable",""
"https://www.promovacances.com/hotel-pickalbatros-palais-des-roses/maroc-agadir-73255.html","3560","632","5,633","79,161","Assez facile","","","","","","","","","","fr","3cabe87846ba8ec5479767353a144029","Indexable",""
"https://www.promovacances.com/circuit-maroc/les-villes-imperiales-circuit-privatif-50596.html","3114","512","6,082","74,713","Assez facile","","","","","","","","","","fr","b7365b0eccb1b9584bcadc7fe5e2d46d","Indexable",""
"https://www.promovacances.com/hotel-tui-selection-ihotel-sunny-beach/bulgarie-sunny-beach-69180.html","3733","624","5,982","79,472","Assez facile","","","","","","","","","","fr","9422932c28d9b1f272f16a4ed886be17","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-dakhla/maroc-balneaire-maroc/","818","217","3,770","89,761","Facile","","","","","","","","","","fr","e64b75202e4516977fbfdd66943e33de","Indexable",""
"https://www.promovacances.com/hotel-framissima-radisson-blu-resort-saidia-beach/maroc-oujda-77240.html","4048","684","5,918","79,111","Assez facile","","","","","","","","","","fr","367076afa7ba65a98959cb3f9a91e195","Indexable",""
"https://www.promovacances.com/hotel-radisson-blu-resort-saidia-beach/maroc-oujda-77298.html","3710","640","5,797","77,244","Assez facile","","","","","","","","","","fr","d18b1b3f226bebeb4596b5568bd19ae6","Indexable",""
"https://www.promovacances.com/vacances/circuit-touristique/sejour-circuit-portugal/theme,/pays,178/ville,/","2123","542","3,917","91,640","Très facile","","","","","","","","","","fr","24359969fe53c7422c0a310d4286186f","Indexable",""
"https://www.promovacances.com/circuit-maroc/boucles-sahariennes-en-4x4-44485.html","2883","492","5,860","75,058","Assez facile","","","","","","","","","","fr","a75aaa389619bf61bc0fb559adea2e37","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-casablanca/maroc-balneaire-maroc/","1270","228","5,570","70,151","Assez facile","","","","","","","","","","fr","e379fd9a7066791691b849f420e7a3fc","Indexable",""
"https://www.promovacances.com/circuit-maroc/sud-marocain-du-desert-a-l-ocean-circuit-privatif-66042.html","3098","517","5,992","75,164","Assez facile","","","","","","","","","","fr","803b1e9068ba94bf856a75b02592e23f","Indexable",""
"https://www.promovacances.com/circuit-maroc/imperial-sur-les-traces-des-dynasties-marocaines-80259.html","4911","786","6,248","73,068","Assez facile","","","","","","","","","","fr","d7771abf80c07dd7ca9f978f7e300178","Indexable",""
"https://www.promovacances.com/hotel-riu-palace-tikida-agadir/maroc-agadir-78055.html","4606","770","5,982","81,008","Facile","","","","","","","","","","fr","8c9ea1e42b0218886efea2013cc195a7","Indexable",""
"https://www.promovacances.com/guide-voyage/maroc/pays,149/","838","152","5,513","70,503","Assez facile","","","","","","","","","","fr","fd774127e86ca2bdb7afd4699ef643d0","Indexable",""
"https://www.promovacances.com/circuit-maroc/les-beautes-imperiales-75021.html","4705","744","6,324","74,496","Assez facile","","","","","","","","","","fr","6073ba40e3f4f7692b0e4498f76aa60e","Indexable",""
"https://www.promovacances.com/combine-maroc/les-villes-imperiales-et-extension-framissima-royal-tafoukt-agadir-resort-spa-57410.html","4655","744","6,257","78,410","Assez facile","","","","","","","","","","fr","3a48e3c43ab82e67e15f3d6bf09db7e8","Indexable",""
"https://www.promovacances.com/circuit-maroc/nord-du-maroc-et-oriental-mediterraneen-79634.html","3005","495","6,071","75,645","Assez facile","","","","","","","","","","fr","3db99c78991e141ac10c58ad558fe207","Indexable",""
"https://www.promovacances.com/hotel-occidental-tanger/maroc-tanger-73372.html","3445","617","5,583","76,908","Assez facile","","","","","","","","","","fr","38a0f39f8989610a86f4c443d6498001","Indexable",""
"https://www.promovacances.com/hotel-atlas-essaouira-spa/maroc-essaouira-53242.html","3551","633","5,610","78,089","Assez facile","","","","","","","","","","fr","b77dbf8a6bc45ac902e4b5783826655b","Indexable",""
"https://www.promovacances.com/circuit-maroc/privatif-au-coeur-du-sud-marocain-en-4x4-78001.html","4538","722","6,285","74,767","Assez facile","","","","","","","","","","fr","d4b33cfe75e40a917aa0d4d420ab2885","Indexable",""
"https://www.promovacances.com/circuit-maroc/sud-marocain-en-4x4-74245.html","4269","676","6,315","74,189","Assez facile","","","","","","","","","","fr","6c647f5532d5a439c5f01d6aae9b235","Indexable",""
"https://www.promovacances.com/vacances-sejour-hotel/voyage-hotel-rabat/marrakech-villes-imperiales-maroc/","1228","210","5,848","77,238","Assez facile","","","","","","","","","","fr","a40fef6668fb82399007a67373db6a14","Indexable",""
