"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Violations All","Violations Best Practice","Violations WCAG 2.0 A","Violations WCAG 2.0 AA","Violations WCAG 2.0 AAA","Violations WCAG 2.1 AA","Violations WCAG 2.2 AA","Statut de la requête PSI"
"https://www.rougier-ple.fr/book-nook.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/chassis-toile.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/perles-repasser-support.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/ciseaux-cutter.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-pochoirs-tampons.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/pate-polymere-fimo-1593.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/maquillage.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/argile.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/moulage-enfant.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/loisirs-creatifs/decoden.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/calculatrice.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/canson.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/outil-modelage-sculpture-professionnel.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/pyrograveur-pointe.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/devis-bon-commande.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/promotions2.r.html?f=att_628:9862","text/html;charset=UTF-8","200","OK","Non indexable","Canonisé","","","","","","","",""
"https://www.rougier-ple.fr/boite-pastels.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/accessoire-beaux-arts.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/encre-1735.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/coloriage-adulte.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-deco.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/fournitures-de-bureau.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/newsletter.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/cutter-ciseaux-lame.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/chambre-enfant-deco.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/enfant-masque-deguisement.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/feuilles-dorer.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/mentions-legales.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/promotions2.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/crayon-de-couleur-1590.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/la-livraison.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/maquettisme.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/papeterie-scolaire-familiale.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/carte-enveloppe-papier.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/papeterie/lives.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/papier-decoratif-papier-decopatch.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/librairie-beaux-arts-loisirs-creatifs.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/enfant-maquette-construction.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/carcasse-abat-jour-polyphane.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/normographe.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/carton-plume-carton-mousse-carton-gris-carton-bois.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/adhesif.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/protection-donnees-personnelles-privee.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/fetes-maquillage.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/modelage-pate-modeler.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/enfant-objet-decorer.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/enfant-customisation.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/papier-kraft-2998.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/resine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/dessin-artistique.r.html","text/html;charset=UTF-8","200","OK","Non indexable","Canonisé","","","","","","","",""
"https://www.rougier-ple.fr/encadrement.r.html","text/html;charset=UTF-8","200","OK","Non indexable","Canonisé","","","","","","","",""
"https://www.rougier-ple.fr/origami-kirigami-quilling-pliage-papier.r.html","text/html;charset=UTF-8","200","OK","Non indexable","Canonisé","","","","","","","",""
"https://www.rougier-ple.fr/bd-manga-illustration.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/tissu-feutrine-chenille.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/origami-1599.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/puzzle.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/moulage.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/pate-modeler-art-professionnelle.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/mini-toile-avec-chevalet-de-presentation-6-8-cm-rougier-ple.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/toile-polyester-grain-fin.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/toile-enduite-en-coton-au-metre-hauteur-2-10-m.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/toile-coton-rouleau-de-1-8-5-m.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/toile-polycoton-rouleau-1-8-5-m.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/toile-enduite-en-lin-au-metre-hauteur-2-10-m.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/rouleau-de-toile-fine-en-coton-synthetique-10-1-5-m.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/rouleau-de-toile-fine-en-coton-synthetique-10-1-m.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/cles-de-tension-pour-chassis-10-pcs.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/entretoise-pour-chassis.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/baguette-pour-chassis.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/marteau-pane-plate-16-mm.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/pave-aquarellable-4.45-5-cm.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/ardoise-blanche-1-face-quadrillee-seyes-18-5-26-cm.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/ardoise-blanche-pour-marqueurs-18.5-26-cm.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/craie-auto-effacable-pour-tissus-sombres.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/tableau-double-face-ardoise/magnetique.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/bte-10-craies-anti-poussiere-blanches.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/ardoise-naturelle-18-26-cm-cadre-bois.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/craie-auto-effacable-pour-tissus-clairs.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/ardoise-velleda-19x26cm-avec-feutre-et-eponge.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/bte-10-craies-anti-poussiere-assort.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-vibert-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-vibert-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/vernis-anti-uv-mat-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-de-lin-clarifiee-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/liquide-nettoyer-les-brosses-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-terebenthine-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-huile-uf-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-sans-odeur-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-cuite-standolie-brillant-lb-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/siccatif-pour-huile-flamand-sans-plomb-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-mat-lb-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/additif-vernis-retoucher-viber-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-alkyde-satine-lb-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-sans-odeur-1-l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-cuite-standolie-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-aspic-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-terebenthine-1l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-incolore-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-de-lin-clarifiee-1-l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-incolore-1-l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-oeillette-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/beaux-arts/peinture.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/vernis-anti-uv-mat-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/bien-etre.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-alkiyde-lb-qualite-beaux-arts-satine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-petrole-1l.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-de-carthame-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/medium-peindre-incolore-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-terebenthine-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/vernis-anti-uv-satine-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huie-oeillette-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/carnet-de-voyages.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/siccatif-pour-huile-flamand-sans-plomb-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-petrole-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-de-petrole-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/essence-sans-odeur-75-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/siccatif-de-courtrai-blanc-250-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/huile-de-lin-clarifiee-75ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-duochrome.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-coffret-initiation.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-metal.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-phosphorescent.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-coffret-selection.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/teinture-soie-tie-dye-3-85-ml-kit-bleu.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-textile-opaque-pebeo-250ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-paillette.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-textile-trsp-pebeo-45ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-pour-le-cuir-25-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/aerosol-peinture-acrylique-textildesign-150-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-mat-satine.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/teinture-soie-tie-dye-3-85-ml-kit-noir.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-textile-en-spray-7a-100-ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-cuir-setacolor-45-ml-effet-fluorescent.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/teinture-soie-tie-dye-3-85-ml-kit-rose.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
"https://www.rougier-ple.fr/peinture-textile-opaque-pebeo-45ml.r.html","text/html;charset=UTF-8","200","OK","Indexable","","","","","","","","",""
